tag_id,domain,level,tag_name,path,parent_tag_id,parent_path,source_sheet,representative_companies,level0,level1,level2,level3,level4
568ed350588a50e91f9fc77ea20d5356,数字医疗,3,头戴式设备,数字医疗 / 数字疗法 / 可穿戴设备 / 头戴式设备,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,头戴式设备,
a742198bc5fe317616b0034466648187,数字医疗,3,智能手环,数字医疗 / 数字疗法 / 可穿戴设备 / 智能手环,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,智能手环,
e3c2b6874b1e8dcc5366d5b6efea934b,数字医疗,3,智能手表,数字医疗 / 数字疗法 / 可穿戴设备 / 智能手表,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,智能手表,
eaca8d76d603279349441f962fcc3d6d,数字医疗,3,智能服饰,数字医疗 / 数字疗法 / 可穿戴设备 / 智能服饰,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,智能服饰,
f8f22ddebdf16efedf79dc5f417ba83e,数字医疗,3,智能眼镜,数字医疗 / 数字疗法 / 可穿戴设备 / 智能眼镜,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,智能眼镜,
f1e2ac4c4ca7a7e34eb930de75ce8ed8,数字医疗,3,耳戴式设备,数字医疗 / 数字疗法 / 可穿戴设备 / 耳戴式设备,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,耳戴式设备,
60f0f33d6b126d4a4901a27b8dfb8362,数字医疗,3,胸贴式设备,数字医疗 / 数字疗法 / 可穿戴设备 / 胸贴式设备,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,胸贴式设备,
2c9783a43e2cbd75ee36cc2432007a05,数字医疗,3,臂戴式设备,数字医疗 / 数字疗法 / 可穿戴设备 / 臂戴式设备,d3126df04840e182eb2bf210b9aa0b51,数字医疗 / 数字疗法 / 可穿戴设备,数字医疗,,数字医疗,数字疗法,可穿戴设备,臂戴式设备,
4988414b36f43c72d658c452e9984c6c,数字医疗,3,呼吸监测设备,数字医疗 / 数字疗法 / 哮喘/COPD / 呼吸监测设备,37355f185d7b8892ef057670e60400ec,数字医疗 / 数字疗法 / 哮喘/COPD,数字医疗,,数字医疗,数字疗法,哮喘/COPD,呼吸监测设备,
85f4e92922ba4948cf2c6f3653ab4ee8,数字医疗,3,哮喘/COPD吸入器传感器,数字医疗 / 数字疗法 / 哮喘/COPD / 哮喘/COPD吸入器传感器,37355f185d7b8892ef057670e60400ec,数字医疗 / 数字疗法 / 哮喘/COPD,数字医疗,,数字医疗,数字疗法,哮喘/COPD,哮喘/COPD吸入器传感器,
0729dabf4d4478d4f82490c83c1016f4,数字医疗,3,哮喘/COPD相关App、线上平台,数字医疗 / 数字疗法 / 哮喘/COPD / 哮喘/COPD相关App、线上平台,37355f185d7b8892ef057670e60400ec,数字医疗 / 数字疗法 / 哮喘/COPD,数字医疗,,数字医疗,数字疗法,哮喘/COPD,哮喘/COPD相关App、线上平台,
0e55fa27544276091bc50ed9dd0346b2,数字医疗,3,抑郁症诊断和分析,数字医疗 / 数字疗法 / 抑郁症 / 抑郁症诊断和分析,53c27a49836ddfa35f14643683f28c95,数字医疗 / 数字疗法 / 抑郁症,数字医疗,,数字医疗,数字疗法,抑郁症,抑郁症诊断和分析,
7ab20748a2eb15fe65559e1ca8096785,数字医疗,3,线上轻量级咨询,数字医疗 / 数字疗法 / 抑郁症 / 线上轻量级咨询,53c27a49836ddfa35f14643683f28c95,数字医疗 / 数字疗法 / 抑郁症,数字医疗,,数字医疗,数字疗法,抑郁症,线上轻量级咨询,
98cdf9203570a9a4bf174d35489806ed,数字医疗,3,黑科技数字疗法,数字医疗 / 数字疗法 / 抑郁症 / 黑科技数字疗法,53c27a49836ddfa35f14643683f28c95,数字医疗 / 数字疗法 / 抑郁症,数字医疗,,数字医疗,数字疗法,抑郁症,黑科技数字疗法,
6de220d0bedd4ef8700b39bd6b8826ac,数字医疗,3,其他黑科技,数字医疗 / 数字疗法 / 糖尿病 / 其他黑科技,f615bfbc861b741924cbab371a8131f8,数字医疗 / 数字疗法 / 糖尿病,数字医疗,,数字医疗,数字疗法,糖尿病,其他黑科技,
fd9fd7a1e8315f7bcd05b8058a9f0636,数字医疗,3,智能胰岛素泵,数字医疗 / 数字疗法 / 糖尿病 / 智能胰岛素泵,f615bfbc861b741924cbab371a8131f8,数字医疗 / 数字疗法 / 糖尿病,数字医疗,,数字医疗,数字疗法,糖尿病,智能胰岛素泵,
92867e9652ef530440d87d233a4b0604,数字医疗,3,糖尿病患者服务平台,数字医疗 / 数字疗法 / 糖尿病 / 糖尿病患者服务平台,f615bfbc861b741924cbab371a8131f8,数字医疗 / 数字疗法 / 糖尿病,数字医疗,,数字医疗,数字疗法,糖尿病,糖尿病患者服务平台,
10b36c60bd050d8b09af171b1e2785cb,数字医疗,3,糖尿病管理App,数字医疗 / 数字疗法 / 糖尿病 / 糖尿病管理App,f615bfbc861b741924cbab371a8131f8,数字医疗 / 数字疗法 / 糖尿病,数字医疗,,数字医疗,数字疗法,糖尿病,糖尿病管理App,
eaf1a1477f6dcc58df07a45e69dc030b,数字医疗,3,血糖监测系统,数字医疗 / 数字疗法 / 糖尿病 / 血糖监测系统,f615bfbc861b741924cbab371a8131f8,数字医疗 / 数字疗法 / 糖尿病,数字医疗,,数字医疗,数字疗法,糖尿病,血糖监测系统,
1f6c642907253d5c7f5089236ac2c20e,数字医疗,3,体重管理App及管理平台,数字医疗 / 数字疗法 / 肥胖症 / 体重管理App及管理平台,2a6a197cb53cc1108f3aea516922e148,数字医疗 / 数字疗法 / 肥胖症,数字医疗,,数字医疗,数字疗法,肥胖症,体重管理App及管理平台,
8263e26e4b0cbfc9d24350b87505c4d1,数字医疗,3,智能可穿戴设备及其他智能减肥设备,数字医疗 / 数字疗法 / 肥胖症 / 智能可穿戴设备及其他智能减肥设备,2a6a197cb53cc1108f3aea516922e148,数字医疗 / 数字疗法 / 肥胖症,数字医疗,,数字医疗,数字疗法,肥胖症,智能可穿戴设备及其他智能减肥设备,
45bbbb4b327f65bb3173c9b5656935bf,数字医疗,3,肥胖症治疗器械,数字医疗 / 数字疗法 / 肥胖症 / 肥胖症治疗器械,2a6a197cb53cc1108f3aea516922e148,数字医疗 / 数字疗法 / 肥胖症,数字医疗,,数字医疗,数字疗法,肥胖症,肥胖症治疗器械,
9d32a72e66ff1dd51b05264d5e8f6a0f,数字医疗,3,AI及VR/AR治疗,数字医疗 / 数字疗法 / 自闭症 / AI及VR/AR治疗,1417de8f19d209b7e53259aedf982f32,数字医疗 / 数字疗法 / 自闭症,数字医疗,,数字医疗,数字疗法,自闭症,AI及VR/AR治疗,
d4ffaf6250312affbe2d078633a3aea4,数字医疗,3,自闭症APP管理,数字医疗 / 数字疗法 / 自闭症 / 自闭症APP管理,1417de8f19d209b7e53259aedf982f32,数字医疗 / 数字疗法 / 自闭症,数字医疗,,数字医疗,数字疗法,自闭症,自闭症APP管理,
2f9d81d79350ef17abd8df5f3669f290,数字医疗,3,自闭症患者社区,数字医疗 / 数字疗法 / 自闭症 / 自闭症患者社区,1417de8f19d209b7e53259aedf982f32,数字医疗 / 数字疗法 / 自闭症,数字医疗,,数字医疗,数字疗法,自闭症,自闭症患者社区,
a8b9341f0aefd3bd9998c31d47bf71b9,数字医疗,3,语言/行为康复治疗,数字医疗 / 数字疗法 / 自闭症 / 语言/行为康复治疗,1417de8f19d209b7e53259aedf982f32,数字医疗 / 数字疗法 / 自闭症,数字医疗,,数字医疗,数字疗法,自闭症,语言/行为康复治疗,
d3054151bb4a172beaa001a3d7fbc342,数字医疗,3,App、线上服务,数字医疗 / 数字疗法 / 高血压 / App、线上服务,fe49ed726c2ffa7f44ae360a48ad4fff,数字医疗 / 数字疗法 / 高血压,数字医疗,,数字医疗,数字疗法,高血压,App、线上服务,
d147512783d4c5229165626a0f1a83d6,数字医疗,3,智能血压计,数字医疗 / 数字疗法 / 高血压 / 智能血压计,fe49ed726c2ffa7f44ae360a48ad4fff,数字医疗 / 数字疗法 / 高血压,数字医疗,,数字医疗,数字疗法,高血压,智能血压计,
c9b2b59e6eb2386d0bfc5e1f8239b56a,数字医疗,3,血压监测分析系统,数字医疗 / 数字疗法 / 高血压 / 血压监测分析系统,fe49ed726c2ffa7f44ae360a48ad4fff,数字医疗 / 数字疗法 / 高血压,数字医疗,,数字医疗,数字疗法,高血压,血压监测分析系统,
b251f3bfe453862f4501aa216f8a6d32,数字医疗,3,信息化厂商,数字医疗 / 智慧医疗 / 健康医疗大数据 / 信息化厂商,68adb9bf93f43659d486dca0fc8870dd,数字医疗 / 智慧医疗 / 健康医疗大数据,数字医疗,,数字医疗,智慧医疗,健康医疗大数据,信息化厂商,
6d087434de677a6911e5b54cf5be9587,数字医疗,3,数据处理服务商,数字医疗 / 智慧医疗 / 健康医疗大数据 / 数据处理服务商,68adb9bf93f43659d486dca0fc8870dd,数字医疗 / 智慧医疗 / 健康医疗大数据,数字医疗,,数字医疗,智慧医疗,健康医疗大数据,数据处理服务商,
ce039a28dbf72bdcb77145000c6cd5e1,数字医疗,3,数据安全服务提供商,数字医疗 / 智慧医疗 / 健康医疗大数据 / 数据安全服务提供商,68adb9bf93f43659d486dca0fc8870dd,数字医疗 / 智慧医疗 / 健康医疗大数据,数字医疗,,数字医疗,智慧医疗,健康医疗大数据,数据安全服务提供商,
46a82af84795899704f3475859d1cafc,数字医疗,3,智能硬件厂商,数字医疗 / 智慧医疗 / 健康医疗大数据 / 智能硬件厂商,68adb9bf93f43659d486dca0fc8870dd,数字医疗 / 智慧医疗 / 健康医疗大数据,数字医疗,,数字医疗,智慧医疗,健康医疗大数据,智能硬件厂商,
a026dcc4e1aecbbbe7e26e06fb01972e,数字医疗,3,物联网厂商,数字医疗 / 智慧医疗 / 健康医疗大数据 / 物联网厂商,68adb9bf93f43659d486dca0fc8870dd,数字医疗 / 智慧医疗 / 健康医疗大数据,数字医疗,,数字医疗,智慧医疗,健康医疗大数据,物联网厂商,
7424242b8262c4c13b201ea399f7bdb4,数字医疗,3,主动干预：临床诊断与治疗,数字医疗 / 智慧医疗 / 智慧CDSS / 主动干预：临床诊断与治疗,b5b45ec7bba0e0f33177ca5a2063ce6c,数字医疗 / 智慧医疗 / 智慧CDSS,数字医疗,,数字医疗,智慧医疗,智慧CDSS,主动干预：临床诊断与治疗,
4df2a58bbe7ed3f633bb5b2984e89ac7,数字医疗,3,合理用药管理,数字医疗 / 智慧医疗 / 智慧CDSS / 合理用药管理,b5b45ec7bba0e0f33177ca5a2063ce6c,数字医疗 / 智慧医疗 / 智慧CDSS,数字医疗,,数字医疗,智慧医疗,智慧CDSS,合理用药管理,
ee4447fd1678ef4b007e6d9a77e9f5a8,数字医疗,3,被动检索：知识库,数字医疗 / 智慧医疗 / 智慧CDSS / 被动检索：知识库,b5b45ec7bba0e0f33177ca5a2063ce6c,数字医疗 / 智慧医疗 / 智慧CDSS,数字医疗,,数字医疗,智慧医疗,智慧CDSS,被动检索：知识库,
63685264f723f3325c48cf99037fdb09,数字医疗,3,区域医疗数据信息中心,数字医疗 / 智慧医疗 / 智慧区域卫生 / 区域医疗数据信息中心,b6aa7693639da6bddc49554b27f4d32c,数字医疗 / 智慧医疗 / 智慧区域卫生,数字医疗,,数字医疗,智慧医疗,智慧区域卫生,区域医疗数据信息中心,
f2a4d615f38d4fa36ac2257b8f386eaf,数字医疗,3,医疗大数据共享与交换平台,数字医疗 / 智慧医疗 / 智慧区域卫生 / 医疗大数据共享与交换平台,b6aa7693639da6bddc49554b27f4d32c,数字医疗 / 智慧医疗 / 智慧区域卫生,数字医疗,,数字医疗,智慧医疗,智慧区域卫生,医疗大数据共享与交换平台,
b31479eb85af2fa3846c5c699492893d,数字医疗,3,医疗线上平台应用系统,数字医疗 / 智慧医疗 / 智慧区域卫生 / 医疗线上平台应用系统,b6aa7693639da6bddc49554b27f4d32c,数字医疗 / 智慧医疗 / 智慧区域卫生,数字医疗,,数字医疗,智慧医疗,智慧区域卫生,医疗线上平台应用系统,
9e348cdaa6061943b356f4ca3595baa0,数字医疗,3,综合卫生监管平台,数字医疗 / 智慧医疗 / 智慧区域卫生 / 综合卫生监管平台,b6aa7693639da6bddc49554b27f4d32c,数字医疗 / 智慧医疗 / 智慧区域卫生,数字医疗,,数字医疗,智慧医疗,智慧区域卫生,综合卫生监管平台,
a0a0e83018e268c0020f7550ef5326a5,数字医疗,3,人工智能辅助/线上诊断分析平台,数字医疗 / 智慧医疗 / 智慧医学影像 / 人工智能辅助/线上诊断分析平台,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,人工智能辅助/线上诊断分析平台,
1c36ef21d5302da527796a50e222f9a0,数字医疗,3,医学影像存储系统PACS供应商,数字医疗 / 智慧医疗 / 智慧医学影像 / 医学影像存储系统PACS供应商,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,医学影像存储系统PACS供应商,
51a5495841b76791f053572d8f21bbc3,数字医疗,3,智慧CT,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧CT,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧CT,
dd8d99a7e9ee75a332d8a26b9d95e7dc,数字医疗,3,智慧DR,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧DR,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧DR,
66ac7d339b1e0159ebfbea65e131d6d9,数字医疗,3,智慧MRI,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧MRI,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧MRI,
297fb131a8156e834081496942ebb4c4,数字医疗,3,智慧OCT,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧OCT,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧OCT,
80ad82ca75cf849cbec9fd817c772940,数字医疗,3,智慧内窥镜,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧内窥镜,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧内窥镜,
5228f12baa58a5234561931f0fdc33e7,数字医疗,3,智慧超声,数字医疗 / 智慧医疗 / 智慧医学影像 / 智慧超声,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,智慧超声,
6261c7feafb48560944ffd57ca4700e8,数字医疗,3,独立医学影像中心,数字医疗 / 智慧医疗 / 智慧医学影像 / 独立医学影像中心,bb48569d0c6969f9f0738641208eac0b,数字医疗 / 智慧医疗 / 智慧医学影像,数字医疗,,数字医疗,智慧医疗,智慧医学影像,独立医学影像中心,
045b02629bdd19e804c36bb15c51f530,数字医疗,3,专项护理-养老,数字医疗 / 智慧医疗 / 智慧护理 / 专项护理-养老,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,专项护理-养老,
b2185040a4ddc307dd7257e4d25218a1,数字医疗,3,专项护理-慢病管理,数字医疗 / 智慧医疗 / 智慧护理 / 专项护理-慢病管理,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,专项护理-慢病管理,
06c1b6b82f86b8037e702ed378185dff,数字医疗,3,专项护理-母婴,数字医疗 / 智慧医疗 / 智慧护理 / 专项护理-母婴,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,专项护理-母婴,
353f651e28a393788e4c487a769f8c51,数字医疗,3,护理资源调配平台,数字医疗 / 智慧医疗 / 智慧护理 / 护理资源调配平台,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,护理资源调配平台,
ac037c42c4e5c4a3c0790057d433e3a9,数字医疗,3,智能硬件+护理服务,数字医疗 / 智慧医疗 / 智慧护理 / 智能硬件+护理服务,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,智能硬件+护理服务,
81564953a2007a40d86b813066c5f17d,数字医疗,3,综合家庭护理,数字医疗 / 智慧医疗 / 智慧护理 / 综合家庭护理,6906857c6d4f6a750ab45e1fda552858,数字医疗 / 智慧医疗 / 智慧护理,数字医疗,,数字医疗,智慧医疗,智慧护理,综合家庭护理,
a53e538beba366ced378b8cf76e3cea7,数字医疗,3,云服务提供商,数字医疗 / 智慧医疗 / 智慧电子病历 / 云服务提供商,d378c75ac6c75f2e1d8ccfbf9c061fe6,数字医疗 / 智慧医疗 / 智慧电子病历,数字医疗,,数字医疗,智慧医疗,智慧电子病历,云服务提供商,
6875db8b6aab5d8e1be62eff25229d1a,数字医疗,3,信息化企业,数字医疗 / 智慧医疗 / 智慧电子病历 / 信息化企业,d378c75ac6c75f2e1d8ccfbf9c061fe6,数字医疗 / 智慧医疗 / 智慧电子病历,数字医疗,,数字医疗,智慧医疗,智慧电子病历,信息化企业,
18f224b8083e85ac2902b6fbbb8d5c12,数字医疗,3,全切片成像系统与设备,数字医疗 / 智慧医疗 / 智慧病理 / 全切片成像系统与设备,4a8120d97aaddebd64769716cc5a8265,数字医疗 / 智慧医疗 / 智慧病理,数字医疗,,数字医疗,智慧医疗,智慧病理,全切片成像系统与设备,
708568b005154ea09086e66cb053d941,数字医疗,3,独立病理中心,数字医疗 / 智慧医疗 / 智慧病理 / 独立病理中心,4a8120d97aaddebd64769716cc5a8265,数字医疗 / 智慧医疗 / 智慧病理,数字医疗,,数字医疗,智慧医疗,智慧病理,独立病理中心,
cca4f1e15b4e5d3db2f53f1efda8905c,数字医疗,3,辅助病理诊断,数字医疗 / 智慧医疗 / 智慧病理 / 辅助病理诊断,4a8120d97aaddebd64769716cc5a8265,数字医疗 / 智慧医疗 / 智慧病理,数字医疗,,数字医疗,智慧医疗,智慧病理,辅助病理诊断,
8790d56fea33088172d025625c28e4de,数字医疗,3,信息化系统厂商,数字医疗 / 智慧医疗 / 远程医疗 / 信息化系统厂商,9964736bb66de44a28c9527352474d34,数字医疗 / 智慧医疗 / 远程医疗,数字医疗,,数字医疗,智慧医疗,远程医疗,信息化系统厂商,
6aee4e8a3219abe3f2cf270a987c2561,数字医疗,3,硬件设备生产商,数字医疗 / 智慧医疗 / 远程医疗 / 硬件设备生产商,9964736bb66de44a28c9527352474d34,数字医疗 / 智慧医疗 / 远程医疗,数字医疗,,数字医疗,智慧医疗,远程医疗,硬件设备生产商,
b4618c26d7bdbf75772b42b24262a95a,数字医疗,3,通信服务商,数字医疗 / 智慧医疗 / 远程医疗 / 通信服务商,9964736bb66de44a28c9527352474d34,数字医疗 / 智慧医疗 / 远程医疗,数字医疗,,数字医疗,智慧医疗,远程医疗,通信服务商,
811936e9ee9bc32832825e086615fa7b,数字医疗,4,临床研究数智化全流程平台,前沿技术 / 前沿技术融合 / 人工智能 / AI临床试验解决方案 / 临床研究数智化全流程平台,777120dfa6e8fa350176a18c9e9f9a3b,前沿技术 / 前沿技术融合 / 人工智能 / AI临床试验解决方案,数字医疗,一临云（智能化临床研究解决方案）、医渡科技、微软（AI辅助药物研发与临床试验加速）、太美医疗科技（文思智能平台-临床试验赋能）、Tempus AI（数据服务与临床试验匹配）,前沿技术,前沿技术融合,人工智能,AI临床试验解决方案,临床研究数智化全流程平台
8442bf90c28516be0c33deec8a1e8bd4,数字医疗,4,全周期、个性化数智健康管理,前沿技术 / 前沿技术融合 / 人工智能 / AI健康管理平台 / 全周期、个性化数智健康管理,bac184d57ef604e06824fd1d6b38d65f,前沿技术 / 前沿技术融合 / 人工智能 / AI健康管理平台,数字医疗,赛博领航（AI疾病风险评估模型）、乐荐健康（新一代AI健康医疗服务平台）、平安好医生（7+N+1医疗AI产品体系）、轻松健康（Alcare大模型生态闭环）、南大菲特（三师共管大模型-慢病管理）、医渡科技（私人健康顾问“医渡健康”）、讯飞医疗（讯飞晓医AI健康助手）、美年健康（AI数智健康管理）、京东健康（京东卓医全场景应用）,前沿技术,前沿技术融合,人工智能,AI健康管理平台,全周期、个性化数智健康管理
dac85256a48ee8b47421f4e710b98cef,数字医疗,4,AI驱动价值导向型医疗健康生态系统,前沿技术 / 前沿技术融合 / 人工智能 / 价值导向型医疗生态系统构建 / AI驱动价值导向型医疗健康生态系统,a5a6e157968c69ab7e315c457c413970,前沿技术 / 前沿技术融合 / 人工智能 / 价值导向型医疗生态系统构建,数字医疗,微软（价值导向型医疗生态系统构建）,前沿技术,前沿技术融合,人工智能,价值导向型医疗生态系统构建,AI驱动价值导向型医疗健康生态系统
58dff2136abcd132a0d47930d30ecd98,数字医疗,4,AI制药与药物发现大模型,前沿技术 / 前沿技术融合 / 人工智能 / 医疗垂直大模型 / AI制药与药物发现大模型,aa61fcb120702fa7bc8b03186557ec9a,前沿技术 / 前沿技术融合 / 人工智能 / 医疗垂直大模型,数字医疗,英矽智能（AI驱动的药物研发与管线推进）、Exscientia（AI药物设计平台）、Recursion（AI制药平台）、Schr?dinger（计算模拟平台）、华为（盘古辅助药物设计平台）,前沿技术,前沿技术融合,人工智能,医疗垂直大模型,AI制药与药物发现大模型
5095269ca35a2b1c51741a1f30c8af9d,数字医疗,4,基础模型与开源模型,前沿技术 / 前沿技术融合 / 人工智能 / 医疗垂直大模型 / 基础模型与开源模型,aa61fcb120702fa7bc8b03186557ec9a,前沿技术 / 前沿技术融合 / 人工智能 / 医疗垂直大模型,数字医疗,京东健康（京医千询2.0）、DeepSeek（通用开源模型）、平安好医生（平安医博通）、水木分子（ChatDD生物医药大模型）、晶泰科技（XpeedPlay平台）、清华大学AIR（BioMedGPT-R1生物医药大模型）、英伟达（Evo2开源生物学AI大模型）、华为云盘古大模型（润达医疗合作）、华大基因（GeneT、ChatGeneT）、讯飞医疗（星火医疗大模型）,前沿技术,前沿技术融合,人工智能,医疗垂直大模型,基础模型与开源模型
40e9a2b4c5be615f014039a8444bf9a5,数字医疗,4,微创植入式脑机接口系统,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 侵入式脑机接口 / 微创植入式脑机接口系统,0f562f637a6cdfbaeb9f19140d1e402e,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 侵入式脑机接口,数字医疗,阶梯医疗（HNE超柔性微纳电极）、脑虎科技（实时运动与汉语解码）、微灵医疗（定制化植入式脑机接口平台）、智冉医疗、Neuralink（海外）,前沿技术,前沿技术融合,脑机接口(BCI),侵入式脑机接口,微创植入式脑机接口系统
8ab611e390ccaf71b31728bc50e720af,数字医疗,4,ECoG/血管介入式脑机接口系统,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 半侵入式/介入式脑机接口 / ECoG/血管介入式脑机接口系统,8846f172d91638a7136104012104ae96,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 半侵入式/介入式脑机接口,数字医疗,博睿康（NEO无线微创脑机接口）、芯智达（北脑一号）、心玮医疗（介入式脑机接口产品）、应和脑科学（介入式脑支架电极）、Synchron（海外）,前沿技术,前沿技术融合,脑机接口(BCI),半侵入式/介入式脑机接口,ECoG/血管介入式脑机接口系统
cbf5bca805217383f51bee18b698d651,数字医疗,4,脑电图(EEG)等外部采集设备与应用,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 非侵入式脑机接口 / 脑电图(EEG)等外部采集设备与应用,4fd09930b5c6f908da86c149c543d3f2,前沿技术 / 前沿技术融合 / 脑机接口(BCI) / 非侵入式脑机接口,数字医疗,强脑科技（产品矩阵）、翔宇医疗、爱朋医疗、诚益通、伟思医疗,前沿技术,前沿技术融合,脑机接口(BCI),非侵入式脑机接口,脑电图(EEG)等外部采集设备与应用
0d363a3ef8b50da9b96b034612657223,数字医疗,4,AI患者管理与就医陪诊,数字医疗 / 互联网+健康 / 互联网保险 / IOT / AI患者管理与就医陪诊,15d2eadd0c75876f793bd043a1c04740,数字医疗 / 互联网+健康 / 互联网保险 / IOT,数字医疗,,数字医疗,互联网+健康,互联网保险,IOT,AI患者管理与就医陪诊
0704626c9ac10a47b9a4b55f7d3e475e,数字医疗,4,AI赋能企业健康管理与保险,数字医疗 / 互联网+健康 / 互联网保险 / 企业团险 / AI赋能企业健康管理与保险,a40d7a3963dbd292d4d48f325ddbc4f0,数字医疗 / 互联网+健康 / 互联网保险 / 企业团险,数字医疗,平安好医生（健康保障委托+会员制健康管理）、乐荐健康（企业职工健康管理）,数字医疗,互联网+健康,互联网保险,企业团险,AI赋能企业健康管理与保险
119cd8636b56670cfe520a002a378769,数字医疗,4,AI客服、核保与理赔,数字医疗 / 互联网+健康 / 互联网保险 / 保单和理赔服务 / AI客服、核保与理赔,b344652d2b26bf5dd574077408eb612d,数字医疗 / 互联网+健康 / 互联网保险 / 保单和理赔服务,数字医疗,圆心科技（AI客户管家、理赔材料审核）、轻松健康（数字综合保险服务）、平安好医生、微软（后台理赔自动化处理与计费优化）,数字医疗,互联网+健康,互联网保险,保单和理赔服务,AI客服、核保与理赔
3ea783ae01903c125138ed4f83261f42,数字医疗,4,“保险+健康管理”融合产品,数字医疗 / 互联网+健康 / 互联网保险 / 健康险企 / “保险+健康管理”融合产品,52cb30fedf411e5335036ef6aec240a0,数字医疗 / 互联网+健康 / 互联网保险 / 健康险企,数字医疗,轻松健康（与险企共研产品）、平安好医生（保险+医养会员）,数字医疗,互联网+健康,互联网保险,健康险企,“保险+健康管理”融合产品
49d5101a2f6751b7bc8296e253dc8a4c,数字医疗,4,“保险+健康管理”融合产品,数字医疗 / 互联网+健康 / 互联网保险 / 比价/线上销售平台 / “保险+健康管理”融合产品,e90eace018f2f0732d70d8b90dc4e9b2,数字医疗 / 互联网+健康 / 互联网保险 / 比价/线上销售平台,数字医疗,,数字医疗,互联网+健康,互联网保险,比价/线上销售平台,“保险+健康管理”融合产品
d14bfdf4abc44bea310058899584824d,数字医疗,4,“保险+健康管理”融合产品,数字医疗 / 互联网+健康 / 互联网保险 / 网络互助保险平台 / “保险+健康管理”融合产品,20469c665f8ece2e9a4e10d0967229bf,数字医疗 / 互联网+健康 / 互联网保险 / 网络互助保险平台,数字医疗,,数字医疗,互联网+健康,互联网保险,网络互助保险平台,“保险+健康管理”融合产品
